Game,Ncomments,Ndiscomfort,Pdiscomfort,name
R.I.P.D. The Game,34,0.0,0.0,ripdthegame
R.U.S.E.,75,4.0,0.0533333333333333,ruse
RACE 07: Official WTCC Game,57,0.0,0.0,race07officialwtccgame
RACE On,7,0.0,0.0,raceon
RAGE,729,14.0,0.0192043895747599,rage
RAGE 2,249,4.0,0.0160642570281124,rage2
RC Cars,7,0.0,0.0,rccars
RF Online,28,0.0,0.0,rfonline
RIDE,14,0.0,0.0,ride
RIDE 4,13,0.0,0.0,ride4
RIVE,15,0.0,0.0,rive
RONIN,18,0.0,0.0,ronin
RUNE II: Decapitation Edition,31,1.0,0.032258064516129,runeiidecapitationedition
RYL: Path of the Emperor,63,1.0,0.0158730158730158,rylpathoftheemperor
Race the Sun,45,0.0,0.0,racethesun
Rad,34,0.0,0.0,rad
Rad Rodgers,11,2.0,0.1818181818181818,radrodgers
Rag Doll Kung Fu,53,0.0,0.0,ragdollkungfu
Rail Simulator,12,0.0,0.0,railsimulator
Railroad Tycoon 3,36,0.0,0.0,railroadtycoon3
Railroad Tycoon II,20,1.0,0.05,railroadtycoonii
Rails Across America,14,0.0,0.0,railsacrossamerica
Railway Empire,20,0.0,0.0,railwayempire
Railworks 3: Train Simulator 2012,33,1.0,0.0303030303030303,railworks3trainsimulator2012
Rain World,52,1.0,0.0192307692307692,rainworld
Rain of Reflections: Chapter 1,9,0.0,0.0,rainofreflectionschapter1
Rainbow Billy: The Curse of the Leviathan,19,0.0,0.0,rainbowbillythecurseoftheleviathan
Rainswept,9,0.0,0.0,rainswept
Raji: An Ancient Epic,33,0.0,0.0,rajianancientepic
Rakuen,28,0.0,0.0,rakuen
RalliSport Challenge,13,0.0,0.0,rallisportchallenge
Rally Trophy,10,0.0,0.0,rallytrophy
Rambo: The Video Game,76,0.0,0.0,rambothevideogame
Randal's Monday,18,0.0,0.0,randalsmonday
Ravaged,32,0.0,0.0,ravaged
Raven Squad: Operation Hidden Dagger,10,0.0,0.0,ravensquadoperationhiddendagger
Raven's Cry,45,0.0,0.0,ravenscry
Raw Data,10,0.0,0.0,rawdata
Rayman 3: Hoodlum Havoc,22,0.0,0.0,rayman3hoodlumhavoc
Rayman Origins,89,0.0,0.0,raymanorigins
Re:Turn - One Way Trip,22,0.0,0.0,returnonewaytrip
ReCore,37,0.0,0.0,recore
Real Myst,18,0.0,0.0,realmyst
Real War,11,0.0,0.0,realwar
Real War: Rogue States,6,0.0,0.0,realwarroguestates
Realms of Ancient War,27,0.0,0.0,realmsofancientwar
Realpolitiks,16,0.0,0.0,realpolitiks
Rebel Cops,9,0.0,0.0,rebelcops
Rebel Galaxy,33,0.0,0.0,rebelgalaxy
Rebel Galaxy Outlaw,71,0.0,0.0,rebelgalaxyoutlaw
Rebels: Prison Escape,7,0.0,0.0,rebelsprisonescape
Recettear: An Item Shop's Tale,52,0.0,0.0,recettearanitemshopstale
Recompile,12,0.0,0.0,recompile
Record of Lodoss War: Deedlit in Wonder Labyrinth,18,0.0,0.0,recordoflodosswardeedlitinwonderlabyrinth
Red Dead Redemption 2,1943,9.0,0.0046320123520329,reddeadredemption2
Red Faction,49,0.0,0.0,redfaction
Red Faction II,34,0.0,0.0,redfactionii
Red Faction: Armageddon,110,1.0,0.009090909090909,redfactionarmageddon
Red Faction: Guerrilla,95,1.0,0.0105263157894736,redfactionguerrilla
Red Faction: Guerrilla Re-Mars-tered,19,0.0,0.0,redfactionguerrillaremarstered
Red Goddess: Inner World,17,0.0,0.0,redgoddessinnerworld
Red Matter 2,26,0.0,0.0,redmatter2
Red Orchestra 2: Heroes of Stalingrad,307,5.0,0.01628664495114,redorchestra2heroesofstalingrad
Red Orchestra: Ostfront 41-45,546,8.0,0.0146520146520146,redorchestraostfront4145
Red Solstice 2: Survivors,9,0.0,0.0,redsolstice2survivors
Redeemer,75,0.0,0.0,redeemer
Redemption Reapers,8,0.0,0.0,redemptionreapers
Redout (2016),61,0.0,0.0,redout2016
Redout 2,9,0.0,0.0,redout2
Redout: Space Assault,7,0.0,0.0,redoutspaceassault
Redshirt,15,0.0,0.0,redshirt
Redux: Dark Matters,7,0.0,0.0,reduxdarkmatters
Regalia: Of Men and Monarchs,15,0.0,0.0,regaliaofmenandmonarchs
Reigns,27,1.0,0.037037037037037,reigns
Reigns: Her Majesty,11,0.0,0.0,reignshermajesty
Rekoil,35,0.0,0.0,rekoil
Relicta,24,0.0,0.0,relicta
Remember Me,283,0.0,0.0,rememberme
Rememoried,11,0.0,0.0,rememoried
Remnant: From the Ashes,166,2.0,0.0120481927710843,remnantfromtheashes
Remnant: From the Ashes - Subject 2923,18,0.0,0.0,remnantfromtheashessubject2923
Remnant: From the Ashes - Swamps of Corsus,18,0.0,0.0,remnantfromtheashesswampsofcorsus
Remote Assault,6,0.0,0.0,remoteassault
Remothered: Broken Porcelain,29,0.0,0.0,remotheredbrokenporcelain
Remothered: Tormented Fathers,17,0.0,0.0,remotheredtormentedfathers
Renegade Ops,23,0.0,0.0,renegadeops
Renowned Explorers: International Society,53,0.0,0.0,renownedexplorersinternationalsociety
Republic: The Revolution,20,0.0,0.0,republictherevolution
Republique: Episode 1 - Exordium,11,0.0,0.0,republiqueepisode1exordium
Republique: Episode 4 - God's Acre,6,0.0,0.0,republiqueepisode4godsacre
Reservoir Dogs,13,0.0,0.0,reservoirdogs
Reservoir Dogs: Bloody Days,7,0.0,0.0,reservoirdogsbloodydays
Resident Evil 0: HD Remaster,32,0.0,0.0,residentevil0hdremaster
Resident Evil 2,422,0.0,0.0,residentevil2
Resident Evil 3,541,1.0,0.0018484288354898,residentevil3
Resident Evil 3: Nemesis,35,0.0,0.0,residentevil3nemesis
Resident Evil 4 (2005),95,0.0,0.0,residentevil42005
Resident Evil 4: Ultimate HD Edition,172,3.0,0.0174418604651162,residentevil4ultimatehdedition
Resident Evil 5,183,6.0,0.0327868852459016,residentevil5
Resident Evil 6,251,8.0,0.0318725099601593,residentevil6
Resident Evil 7: biohazard,287,3.0,0.0104529616724738,residentevil7biohazard
Resident Evil HD Remaster,89,0.0,0.0,residentevilhdremaster
Resident Evil Village,340,3.0,0.0088235294117647,residentevilvillage
Resident Evil Village: Winters' Expansion,9,0.0,0.0,residentevilvillagewintersexpansion
Resident Evil: Operation Raccoon City,58,1.0,0.0172413793103448,residenteviloperationraccooncity
Resident Evil: Revelations,95,0.0,0.0,residentevilrevelations
Resident Evil: Revelations 2,63,0.0,0.0,residentevilrevelations2
Resident Evil: Revelations 2 - Episode 1: Penal Colony,13,0.0,0.0,residentevilrevelations2episode1penalcolony
Resonance (2012),40,0.0,0.0,resonance2012
Restaurant Empire II,68,1.0,0.0147058823529411,restaurantempireii
Restricted Area (2005),87,0.0,0.0,restrictedarea2005
Retro City Rampage,33,1.0,0.0303030303030303,retrocityrampage
Retrovirus,36,0.0,0.0,retrovirus
Return of the Obra Dinn,85,2.0,0.0235294117647058,returnoftheobradinn
Return to Castle Wolfenstein,112,0.0,0.0,returntocastlewolfenstein
Return to Monkey Island,104,1.0,0.0096153846153846,returntomonkeyisland
Return to Mysterious Island,18,0.0,0.0,returntomysteriousisland
Returnal,53,0.0,0.0,returnal
Reus,75,0.0,0.0,reus
Revenge of the Titans,36,0.0,0.0,revengeofthetitans
Reverie Knights Tactics,7,0.0,0.0,reverieknightstactics
Rez Infinite,72,0.0,0.0,rezinfinite
Rhem,40,0.0,0.0,rhem
Rhem 3: The Secret Library,12,0.0,0.0,rhem3thesecretlibrary
Rhiannon: Curse of the Four Branches,15,0.0,0.0,rhiannoncurseofthefourbranches
RiME,52,0.0,0.0,rime
Richard & Alice,8,0.0,0.0,richardalice
Richard Garriott's Tabula Rasa,62,0.0,0.0,richardgarriottstabularasa
Rick and Morty: Virtual Rick-ality,13,0.0,0.0,rickandmortyvirtualrickality
Riddle of the Sphinx: An Egyptian Adventure,12,0.0,0.0,riddleofthesphinxanegyptianadventure
Ride 2,17,0.0,0.0,ride2
Ride to Hell: Retribution,153,0.0,0.0,ridetohellretribution
Riders Republic,36,0.0,0.0,ridersrepublic
Ridge Racer Unbounded,29,1.0,0.0344827586206896,ridgeracerunbounded
Rift (2011),229,10.0,0.0436681222707423,rift2011
Rift: Storm Legion,35,0.0,0.0,riftstormlegion
Rig'n'Roll,14,0.0,0.0,rignroll
RimWorld,128,2.0,0.015625,rimworld
Ring of Pain,15,0.0,0.0,ringofpain
Rise & Fall: Civilizations at War,22,0.0,0.0,risefallcivilizationsatwar
Rise & Shine,19,0.0,0.0,riseshine
Rise of Flight: The First Great Air War,45,0.0,0.0,riseofflightthefirstgreatairwar
Rise of Incarnates,16,0.0,0.0,riseofincarnates
Rise of Industry,7,0.0,0.0,riseofindustry
Rise of Nations,117,0.0,0.0,riseofnations
Rise of Nations: Rise of Legends,37,0.0,0.0,riseofnationsriseoflegends
Rise of Nations: Thrones & Patriots,20,1.0,0.05,riseofnationsthronespatriots
Rise of Venice,24,0.0,0.0,riseofvenice
Rise of the Argonauts,20,0.0,0.0,riseoftheargonauts
Rise of the Tomb Raider,318,0.0,0.0,riseofthetombraider
Rise of the Triad,87,3.0,0.0344827586206896,riseofthetriad
Risen,163,1.0,0.0061349693251533,risen
Risen 2: Dark Waters,163,2.0,0.0122699386503067,risen2darkwaters
Risen 3: Titan Lords,173,3.0,0.0173410404624277,risen3titanlords
Rising Storm,81,0.0,0.0,risingstorm
Rising Storm 2: Vietnam,66,0.0,0.0,risingstorm2vietnam
Risk of Rain,89,1.0,0.0112359550561797,riskofrain
Risk of Rain 2,108,0.0,0.0,riskofrain2
Riven: The Sequel to Myst,14,0.0,0.0,riventhesequeltomyst
Road 96,55,1.0,0.0181818181818181,road96
Road Not Taken,10,0.0,0.0,roadnottaken
Road Redemption,26,0.0,0.0,roadredemption
Road to Ballhalla,7,0.0,0.0,roadtoballhalla
Road to India: Between Hell and Nirvana,24,0.0,0.0,roadtoindiabetweenhellandnirvana
Robin Hood: Defender of the Crown,12,0.0,0.0,robinhooddefenderofthecrown
Robin Hood: The Legend of Sherwood,32,0.0,0.0,robinhoodthelegendofsherwood
Robo Recall,25,0.0,0.0,roborecall
RoboBlitz,25,0.0,0.0,roboblitz
Robot Arena,17,0.0,0.0,robotarena
Rochard,53,0.0,0.0,rochard
Rock Band VR,10,0.0,0.0,rockbandvr
Rock Manager,10,0.0,0.0,rockmanager
Rock of Ages,39,2.0,0.0512820512820512,rockofages
Rock of Ages 3: Make & Break,11,0.0,0.0,rockofages3makebreak
Rocket Arena,32,0.0,0.0,rocketarena
Rocket League,343,4.0,0.0116618075801749,rocketleague
Rocksmith 2014 Edition,56,0.0,0.0,rocksmith2014edition
Rogue Legacy,161,3.0,0.0186335403726708,roguelegacy
Rogue Legacy 2,66,0.0,0.0,roguelegacy2
Rogue Lords,10,0.0,0.0,roguelords
Rogue Stormers,13,0.0,0.0,roguestormers
Rogue Trooper,28,0.0,0.0,roguetrooper
Rogue Trooper Redux,29,8.0,0.2758620689655172,roguetrooperredux
Rogue Warrior,69,1.0,0.0144927536231884,roguewarrior
Rogue Wizards,15,0.0,0.0,roguewizards
Roguebook,24,0.0,0.0,roguebook
Roki,34,0.0,0.0,roki
Roller Champions,36,2.0,0.0555555555555555,rollerchampions
RollerCoaster Tycoon 2,55,0.0,0.0,rollercoastertycoon2
RollerCoaster Tycoon 2: Wacky Worlds,85,0.0,0.0,rollercoastertycoon2wackyworlds
RollerCoaster Tycoon 3,105,0.0,0.0,rollercoastertycoon3
RollerCoaster Tycoon 3: Soaked!,25,0.0,0.0,rollercoastertycoon3soaked
RollerCoaster Tycoon 3: Wild!,8,0.0,0.0,rollercoastertycoon3wild
RollerCoaster Tycoon World,35,0.0,0.0,rollercoastertycoonworld
RollerCoaster Tycoon: Loopy Landscapes,123,3.0,0.024390243902439,rollercoastertycoonloopylandscapes
Rollerdrome,49,0.0,0.0,rollerdrome
Rollers of the Realm,12,0.0,0.0,rollersoftherealm
Romance of the Three Kingdoms XI,18,0.0,0.0,romanceofthethreekingdomsxi
Romance of the Three Kingdoms XIV,43,0.0,0.0,romanceofthethreekingdomsxiv
Rome: Total War,232,2.0,0.0086206896551724,rometotalwar
Rome: Total War Alexander,20,0.0,0.0,rometotalwaralexander
Rome: Total War Barbarian Invasion,22,0.0,0.0,rometotalwarbarbarianinvasion
Roogoo,29,0.0,0.0,roogoo
Room to Grow,15,0.0,0.0,roomtogrow
Roundabout,17,0.0,0.0,roundabout
Rowan's Battle of Britain,12,0.0,0.0,rowansbattleofbritain
Rugby 2004,16,0.0,0.0,rugby2004
Ruined King: A League of Legends Story,94,19.0,0.202127659574468,ruinedkingaleagueoflegendsstory
Ruiner,58,0.0,0.0,ruiner
Rumu,11,0.0,0.0,rumu
Runaway: A Road Adventure,21,1.0,0.0476190476190476,runawayaroadadventure
Runaway: A Twist of Fate,16,0.0,0.0,runawayatwistoffate
Runaway: The Dream of the Turtle,23,0.0,0.0,runawaythedreamoftheturtle
Rune,26,0.0,0.0,rune
Rune Factory 5,11,0.0,0.0,runefactory5
Rune: Halls of Valhalla,8,0.0,0.0,runehallsofvalhalla
Runers,8,0.0,0.0,runers
Runes of Magic,31,0.0,0.0,runesofmagic
Runespell: Overture,33,1.0,0.0303030303030303,runespelloverture
Runner3,6,0.0,0.0,runner3
Rush Bros,26,0.0,0.0,rushbros
Rush for Berlin,17,0.0,0.0,rushforberlin
Rust,258,5.0,0.0193798449612403,rust
Rustler,8,0.0,0.0,rustler
RymdResa,7,0.0,0.0,rymdresa
Ryse: Son of Rome,189,2.0,0.0105820105820105,rysesonofrome
S.T.A.L.K.E.R.: Call of Pripyat,169,0.0,0.0,stalkercallofpripyat
S.T.A.L.K.E.R.: Clear Sky,170,1.0,0.0058823529411764,stalkerclearsky
S.T.A.L.K.E.R.: Shadow of Chernobyl,412,8.0,0.0194174757281553,stalkershadowofchernobyl
S.W.I.N.E.,10,0.0,0.0,swine
SD Gundam G Generation Cross Rays,13,0.0,0.0,sdgundamggenerationcrossrays
SEASON: A letter to the future,25,0.0,0.0,seasonalettertothefuture
SIFU,103,1.0,0.0097087378640776,sifu
SILT,7,0.0,0.0,silt
SIMULACRA 2,14,0.0,0.0,simulacra2
SMITE,272,6.0,0.0220588235294117,smite
SOL: Exodus,16,0.0,0.0,solexodus
SOMA,257,4.0,0.0155642023346303,soma
SPACECOM,6,0.0,0.0,spacecom
STASIS,30,2.0,0.0666666666666666,stasis
STONE,6,0.0,0.0,stone
STRAFE,74,0.0,0.0,strafe
SUPERHOT,160,1.0,0.00625,superhot
SUPERHOT VR,32,0.0,0.0,superhotvr
SUPERHOT: MIND CONTROL DELETE,58,1.0,0.0172413793103448,superhotmindcontroldelete
SWAT 3: Elite Edition,17,0.0,0.0,swat3eliteedition
SWAT 4,65,0.0,0.0,swat4
SWAT 4: The Stetchkov Syndicate,36,0.0,0.0,swat4thestetchkovsyndicate
Sable,42,0.0,0.0,sable
Sackboy: A Big Adventure,18,0.0,0.0,sackboyabigadventure
Sacred,49,0.0,0.0,sacred
Sacred 2: Fallen Angel,61,1.0,0.0163934426229508,sacred2fallenangel
Sacred 3,108,1.0,0.0092592592592592,sacred3
Sacred Citadel,23,0.0,0.0,sacredcitadel
Sacred Underworld,15,0.0,0.0,sacredunderworld
Sacrifice (2000),48,0.0,0.0,sacrifice2000
Safecracker: The Ultimate Puzzle Adventure,11,0.0,0.0,safecrackertheultimatepuzzleadventure
Saints Row,241,0.0,0.0,saintsrow
Saints Row 2,140,3.0,0.0214285714285714,saintsrow2
Saints Row IV,400,3.0,0.0075,saintsrowiv
Saints Row: Gat Out of Hell,39,0.0,0.0,saintsrowgatoutofhell
Saints Row: The Third,363,3.0,0.0082644628099173,saintsrowthethird
Saints Row: The Third Remastered,24,0.0,0.0,saintsrowthethirdremastered
Sairento VR,58,0.0,0.0,sairentovr
Sakuna: Of Rice and Ruin,20,0.0,0.0,sakunaofriceandruin
Salt Lake 2002,12,0.0,0.0,saltlake2002
Salt and Sacrifice,66,0.0,0.0,saltandsacrifice
Sam & Max Episode 101: Culture Shock,57,0.0,0.0,sammaxepisode101cultureshock
Sam & Max Episode 102: Situation: Comedy,11,0.0,0.0,sammaxepisode102situationcomedy
"Sam & Max Episode 103: The Mole, the Mob and the Meatball",21,0.0,0.0,sammaxepisode103themolethemobandthemeatball
Sam & Max Episode 104: Abe Lincoln Must Die!,28,0.0,0.0,sammaxepisode104abelincolnmustdie
Sam & Max Episode 105: Reality 2.0,8,0.0,0.0,sammaxepisode105reality20
Sam & Max Episode 106: Bright Side of the Moon,10,0.0,0.0,sammaxepisode106brightsideofthemoon
Sam & Max Episode 201: Ice Station Santa,12,0.0,0.0,sammaxepisode201icestationsanta
Sam & Max Episode 202: Moai Better Blues,9,0.0,0.0,sammaxepisode202moaibetterblues
Sam & Max Episode 203: Night of the Raving Dead,8,0.0,0.0,sammaxepisode203nightoftheravingdead
Sam & Max Episode 204: Chariots of the Dogs,14,0.0,0.0,sammaxepisode204chariotsofthedogs
"Sam & Max Episode 205: What's New, Beelzebub?",10,0.0,0.0,sammaxepisode205whatsnewbeelzebub
Sam & Max Save the World Remastered,30,0.0,0.0,sammaxsavetheworldremastered
Sam & Max: The Devil's Playhouse - Episode 1: The Penal Zone,15,0.0,0.0,sammaxthedevilsplayhouseepisode1thepenalzone
Sam & Max: The Devil's Playhouse - Episode 2: The Tomb of Sammun-Mak,17,0.0,0.0,sammaxthedevilsplayhouseepisode2thetombofsammunmak
Sam & Max: The Devil's Playhouse - Episode 3: They Stole Max's Brain!,8,0.0,0.0,sammaxthedevilsplayhouseepisode3theystolemaxsbrain
Sam & Max: The Devil's Playhouse - Episode 4: Beyond the Alley of the Dolls,8,0.0,0.0,sammaxthedevilsplayhouseepisode4beyondthealleyofthedolls
Sam & Max: The Devil's Playhouse - Episode 5: The City That Dares Not Sleep,13,0.0,0.0,sammaxthedevilsplayhouseepisode5thecitythatdaresnotsleep
Samorost 3,28,0.0,0.0,samorost3
Samurai Gunn,14,0.0,0.0,samuraigunn
Samurai Shodown,11,0.0,0.0,samuraishodown
Samurai Warriors 5,11,0.0,0.0,samuraiwarriors5
Sanctum (2011),82,5.0,0.0609756097560975,sanctum2011
Sanctum 2,109,0.0,0.0,sanctum2
Sang-Froid: Tales of Werewolves,45,0.0,0.0,sangfroidtalesofwerewolves
Sanity: Aiken's Artifact,9,0.0,0.0,sanityaikensartifact
Satellite Reign,37,0.0,0.0,satellitereign
Saturnalia,15,0.0,0.0,saturnalia
Savage 2: A Tortured Soul,58,0.0,0.0,savage2atorturedsoul
Savage: The Battle for Newerth,16,0.0,0.0,savagethebattlefornewerth
Say No! More,19,0.0,0.0,saynomore
Scanner Sombre,25,0.0,0.0,scannersombre
Scarf,30,0.0,0.0,scarf
Scarface: The World Is Yours,33,0.0,0.0,scarfacetheworldisyours
Scarlet Nexus,57,0.0,0.0,scarletnexus
Scars Above,17,0.0,0.0,scarsabove
Scathe,8,0.0,0.0,scathe
Schrodinger's Cat and the Raiders of the Lost Quark,433,0.0,0.0,schrodingerscatandtheraidersofthelostquark
Scorn,247,0.0,0.0,scorn
Scott Pilgrim vs. the World: The Game - Complete Edition,15,0.0,0.0,scottpilgrimvstheworldthegamecompleteedition
ScourgeBringer,15,0.0,0.0,scourgebringer
Scrap Garden,14,0.0,0.0,scrapgarden
Scrapland,15,0.0,0.0,scrapland
Scratches,31,0.0,0.0,scratches
Screencheat,8,0.0,0.0,screencheat
Scribblenauts Unlimited,42,1.0,0.0238095238095238,scribblenautsunlimited
Scribblenauts Unmasked: A DC Comics Adventure,88,0.0,0.0,scribblenautsunmaskedadccomicsadventure
Scrolls,22,0.0,0.0,scrolls
Sea Dogs,15,0.0,0.0,seadogs
Sea of Solitude,21,0.0,0.0,seaofsolitude
Sea of Thieves,375,2.0,0.0053333333333333,seaofthieves
Seasons After Fall,17,0.0,0.0,seasonsafterfall
Sebastien Loeb Rally Evo,23,0.0,0.0,sebastienloebrallyevo
Second Sight,18,0.0,0.0,secondsight
Secret Files 2: Puritas Cordis,10,1.0,0.1,secretfiles2puritascordis
Secret Files 3,15,0.0,0.0,secretfiles3
Secret Files: Tunguska,19,0.0,0.0,secretfilestunguska
Secret Weapons Over Normandy,10,0.0,0.0,secretweaponsovernormandy
Secret World Legends,39,0.0,0.0,secretworldlegends
Secrets of Raetikon,41,0.0,0.0,secretsofraetikon
Secrets of the Ark: A Broken Sword Game,17,1.0,0.0588235294117647,secretsofthearkabrokenswordgame
Section 8,32,1.0,0.03125,section8
Section 8: Prejudice,57,0.0,0.0,section8prejudice
Seduce Me,13,0.0,0.0,seduceme
Seed of Life (2021),40,0.0,0.0,seedoflife2021
Seeking Dawn,22,0.0,0.0,seekingdawn
Sega Rally Revo,12,0.0,0.0,segarallyrevo
Sekiro: Shadows Die Twice,965,2.0,0.0020725388601036,sekiroshadowsdietwice
Semblance,24,0.0,0.0,semblance
Sengoku,50,0.0,0.0,sengoku
Senran Kagura Shinovi Versus,24,0.0,0.0,senrankagurashinoviversus
Senran Kagura: Bon Appetit! - Full Course,8,0.0,0.0,senrankagurabonappetitfullcourse
Senran Kagura: Estival Versus,9,0.0,0.0,senrankaguraestivalversus
Sentinel: Descendants in Time,6,0.0,0.0,sentineldescendantsintime
Septerra Core: Legacy of the Creator,45,0.0,0.0,septerracorelegacyofthecreator
Serial Cleaner,18,0.0,0.0,serialcleaner
Serial Cleaners,10,0.0,0.0,serialcleaners
Serious Sam 3: BFE,240,2.0,0.0083333333333333,serioussam3bfe
Serious Sam 4,116,0.0,0.0,serioussam4
Serious Sam Double D,22,0.0,0.0,serioussamdoubled
Serious Sam HD: The First Encounter,63,0.0,0.0,serioussamhdthefirstencounter
Serious Sam HD: The Second Encounter,47,0.0,0.0,serioussamhdthesecondencounter
Serious Sam II,74,1.0,0.0135135135135135,serioussamii
Serious Sam's Bogus Detour,10,0.0,0.0,serioussamsbogusdetour
Serious Sam: Siberian Mayhem,57,0.0,0.0,serioussamsiberianmayhem
Serious Sam: The First Encounter,77,0.0,0.0,serioussamthefirstencounter
Serious Sam: The Random Encounter,16,0.0,0.0,serioussamtherandomencounter
Serious Sam: The Second Encounter,48,1.0,0.0208333333333333,serioussamthesecondencounter
Session. Skate Sim,11,0.0,0.0,sessionskatesim
Seven Games of the Soul,7,0.0,0.0,sevengamesofthesoul
Seven Kingdoms: Conquest,10,0.0,0.0,sevenkingdomsconquest
Seven: The Days Long Gone,19,0.0,0.0,seventhedayslonggone
Severed Steel,20,0.0,0.0,severedsteel
Shad'O,21,0.0,0.0,shado
Shade: Wrath of Angels,17,0.0,0.0,shadewrathofangels
Shadow Blade: Reload,13,0.0,0.0,shadowbladereload
Shadow Harvest: Phantom Ops,13,0.0,0.0,shadowharvestphantomops
Shadow Man: Remastered,16,0.0,0.0,shadowmanremastered
Shadow Ops: Red Mercury,10,0.0,0.0,shadowopsredmercury
Shadow Tactics: Blades of the Shogun,82,0.0,0.0,shadowtacticsbladesoftheshogun
Shadow Tactics: Blades of the Shogun - Aiko's Choice,32,0.0,0.0,shadowtacticsbladesoftheshogunaikoschoice
Shadow Warrior,163,2.0,0.0122699386503067,shadowwarrior
Shadow Warrior 2,114,0.0,0.0,shadowwarrior2
Shadow Warrior 3,51,1.0,0.0196078431372549,shadowwarrior3
Shadow of Destiny,15,0.0,0.0,shadowofdestiny
Shadow of the Tomb Raider,279,3.0,0.010752688172043,shadowofthetombraider
ShadowFlare,87,0.0,0.0,shadowflare
Shadowbane,13,0.0,0.0,shadowbane
Shadowgate,16,0.0,0.0,shadowgate
Shadowgrounds,88,1.0,0.0113636363636363,shadowgrounds
Shadowgrounds Survivor,27,0.0,0.0,shadowgroundssurvivor
Shadowrun,23,0.0,0.0,shadowrun
Shadowrun Chronicles: Boston Lockdown,36,0.0,0.0,shadowrunchroniclesbostonlockdown
Shadowrun Returns,344,2.0,0.005813953488372,shadowrunreturns
Shadowrun: Dragonfall,49,0.0,0.0,shadowrundragonfall
Shadowrun: Hong Kong,52,0.0,0.0,shadowrunhongkong
Shadows Over Loathing,8,0.0,0.0,shadowsoverloathing
